"AverageNDCG_shot_NAD
rank_size_20
prompt_NAD
DetConstSort"
1.0
0.9391675962965171
0.8841133166700369
0.8386644895194345
0.8020117423158137
0.7683247653845808
0.7554499774361608
0.7307486373059884
0.7081357177514691
0.6851192622600943
0.6633770141358645
0.6557538901825217
0.6349584123905956
0.6090470009287148
0.6025863845810348
0.5945681997354
0.5857572371018015
0.5756995066407602
0.5649353887401586
0.549877072772581
