Run,Kendall Tau,NDKL,Average Exposure
0,0.689795918367347,0.09946380664090769,0.9104064325110873
1,0.8285714285714286,0.09946380664090769,0.9104064325110873
2,0.6963265306122449,0.06555717227073614,0.9481881456665071
3,0.6653061224489796,0.06555717227073614,1.0632070909384645
4,0.7175510204081633,0.06555717227073614,1.0632070909384645
5,0.8710204081632653,0.06555717227073614,0.9481881456665071
6,0.7338775510204082,0.09946380664090769,0.9104064325110873
7,0.6310204081632653,0.09946380664090769,0.9104064325110873
8,0.676734693877551,0.06555717227073614,0.9481881456665071
9,0.8514285714285714,0.09946380664090769,0.9104064325110873
