Run,Kendall Tau,NDKL,Average Exposure
0,0.32081632653061226,0.24210957115572387,1.4124792313910808
1,0.8824489795918368,0.11014293402841256,0.81978349943059
2,0.8644897959183674,0.10664798915083276,0.8142792711792528
3,0.27510204081632655,0.23909931840764181,1.4261712815638388
4,0.2342857142857143,0.2936795108981724,1.518967975660381
5,0.9755102040816327,0.07274881225190852,0.8953962771213693
6,0.9216326530612244,0.3074980794702898,0.679869263460442
7,0.9118367346938776,0.25186831773129587,0.6918720937750941
8,0.8024489795918367,0.1973258780113109,0.7083884092016927
9,0.843265306122449,0.18318473524821038,0.7811895368736828
