Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8,NDCG_9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9394824321355866,0.9240110557217864,0.8881881126769363,0.8998828138626962,0.9452838461231542,0.9756313192293202,0.9011215772553504,0.94088709521948,0.8850287918686128,0.9242338972006082
0.8858459050178918,0.8789912238250859,0.8297752049002758,0.8548770412932971,0.895823620924884,0.9416267591143972,0.8398346662994037,0.8844108854292707,0.8523589210969719,0.8863253068611279
0.8664189572922956,0.8538730729531633,0.7980957748989563,0.844467193076302,0.8682820279154351,0.8978254341234553,0.8140661787774895,0.8531136591040622,0.8177868643654576,0.8570133233837673
0.8363998660088828,0.8372320368914006,0.7764227451900167,0.8219537995966325,0.8477978688673686,0.8673240449805376,0.7799578836258234,0.8310194951011473,0.7946074709270337,0.8322404194328534
0.8079303101372397,0.8127058910740375,0.7607263745290702,0.8049923648781797,0.8248859758515815,0.8451295334895186,0.7656682943895565,0.8133735392340122,0.7853164493724434,0.8135654909200712
0.7859756187124755,0.7990133310806844,0.748435362127806,0.7906109049051665,0.8063723958841206,0.8237876943679548,0.7447451787405428,0.7989271805448066,0.7683367473617121,0.7981353812175376
0.7684496272501573,0.7832960001563918,0.7375337511872816,0.7784079464317281,0.7895486033770306,0.8048625426893887,0.7348924266423317,0.7929008635755391,0.7584839623679253,0.7853773090712113
0.7589127228244711,0.769027156623114,0.7286383790352567,0.7703551149197824,0.7742407635931885,0.7884452323272193,0.7184044413239038,0.7789509278860046,0.7468735477734202,0.7744780277589871
0.7454010626556719,0.7608378229711714,0.722682373766083,0.7615191331222833,0.7605032471357063,0.7741017279997776,0.7118684996437383,0.7631112430548626,0.7380050063429769,0.7646382865393107
0.7351581650665117,0.7439797821329623,0.714317079670573,0.7538770806138599,0.7485210917803067,0.7617768744214659,0.6985344711598291,0.7498502748909573,0.7288332536097308,0.7551952525030088
0.7251491590557816,0.728867530541159,0.708094298678963,0.7459535352579304,0.7381646422795015,0.7494529346657216,0.6919595115613209,0.7358225896512467,0.7219969223442613,0.745443966463254
0.714641094707324,0.7218967732947208,0.7010960464988536,0.7347540922313757,0.72861380546252,0.7382807502829836,0.680898058154487,0.7231659960265423,0.7144553038612521,0.7363445396911098
0.7075149804066297,0.7092151055354442,0.6949063972291403,0.7244709139844578,0.7194873843256295,0.7283994397605844,0.67579526192489,0.7103836694684603,0.7052272564099521,0.7280862885986188
0.7000575784088663,0.6974626197488528,0.6875830116260132,0.7140577952305794,0.7111311929085927,0.7184897548334427,0.6658303578234963,0.7018640690427644,0.7001810038841007,0.7206182583369416
0.6915261052936988,0.6900618983036088,0.6815886180260106,0.7071816656818235,0.7033179934779313,0.7093411095501393,0.6601577723828019,0.6911796983395991,0.6918981803041621,0.7138097509574851
0.6835024582817029,0.679312354561188,0.6756032607347334,0.6982958701338918,0.6961502233360704,0.7009092305876373,0.6514261129512193,0.6837721487421977,0.6860942727991922,0.7072970917334118
0.6745657641937322,0.6719858928187286,0.6684918665843737,0.6924988739354103,0.6889120722681341,0.6932298568725538,0.6443412638474332,0.6769565006176149,0.678535115672646,0.7012008187051408
0.6666529434769098,0.6612061479801069,0.6605481017591998,0.6871212162346572,0.6822853073306288,0.6856642832312652,0.6367142938070162,0.6695997698587118,0.6736459079822813,0.6950716856796743
0.6582859878355798,0.6550030689436133,0.6553562505012008,0.6819739011445763,0.6761096583449013,0.6780687662482492,0.6305435408203054,0.6622074315942406,0.6657033479986373,0.6891359616713015
0.6501908631611812,0.6450211435729055,0.6479557248123756,0.6745352321170275,0.6702521552328498,0.6699591935707117,0.6236343570264514,0.6549613452779776,0.6580784917191004,0.6833687636387048
0.6423928484515193,0.6380262354677046,0.6432747631433322,0.6675159791811263,0.6644548068086593,0.6614519013326321,0.6183302606379208,0.6482429367922634,0.6532721031041754,0.6778854545746266
0.6350817933303643,0.6276905675569237,0.6363514040660369,0.6623923111843805,0.6588504053403478,0.6533698276187823,0.6122862932203431,0.6418828482229971,0.6447256443786509,0.6725882781046651
0.627935468860067,0.6213048495405877,0.6319552438257898,0.6569912141997377,0.653552467102511,0.6458270084048385,0.6064933961053617,0.6359471193542496,0.6388841666856515,0.6672686076262321
0.621143236585345,0.6118576067814328,0.6253016856910105,0.6517735458649769,0.6483341735945432,0.6385097858052078,0.6014131929737004,0.6295818937245202,0.631216250987829,0.6617471125529842
0.6143199947982186,0.6062078162122033,0.619057878339702,0.646511827813501,0.6433121266038768,0.6315439300156398,0.5958462531409008,0.6234136081918032,0.6258112235435882,0.6565075623530975
0.6076605339246984,0.5972934044528894,0.6148781550383938,0.641360681107305,0.6383464405439815,0.6249911936120945,0.5909725865676958,0.6172346778427251,0.6189077625754712,0.6513545208508051
