Position
1,1.0
2,0.93510989889367
3,0.7676707291174465
4,0.7771787124596078
5,0.6910607176470054
6,0.622457460515487
7,0.6339226406811064
8,0.5876058079896518
9,0.5986937760767975
10,0.5630478626486575
11,0.5322607283606391
12,0.5329154529637335
13,0.5082072080488237
14,0.502612477594796
15,0.4824015889805291
16,0.46407512512468446
17,0.4594988451178686
18,0.4437889649573357
19,0.4380920316203104
20,0.42451989002351753
21,0.41194132824570295
22,0.407891273714205
23,0.396589309425882
24,0.3923805357855149
25,0.38232369135550287
26,0.3728711729437386
27,0.36784284727801836
28,0.35926927531343666
29,0.3542355841469453
30,0.3464690671761997
31,0.3390913024760724
32,0.33452301405417945
33,0.3278037800862274
34,0.3235900013103913
35,0.3174361292680197
36,0.3115555403379663
37,0.306894808646978
38,0.3014881181069937
39,0.2964253054530771
40,0.2914447427137689
41,0.2866546834952051
42,0.2821630555241538
43,0.2777243864472013
44,0.2735243008930582
45,0.26943870797827346
46,0.26546464017287397
47,0.2616260928959196
48,0.2579140571750424
49,0.25432432660247195
50,0.2508481187004238
