Run,Kendall Tau,NDKL,Average Exposure
0,0.7157894736842105,0.13072831806356439,0.9930034201591743
1,0.6947368421052632,0.13072831806356439,1.0328980598972584
2,0.9578947368421052,0.16123564648970398,1.105072380173181
3,0.7263157894736842,0.19284508452793347,0.9217739867599303
4,0.6210526315789474,0.13072831806356439,1.0328980598972584
5,0.9368421052631579,0.2001366054552102,1.154854608936032
6,0.5052631578947369,0.19284508452793347,0.9217739867599303
7,0.7157894736842105,0.19284508452793347,0.9217739867599303
8,0.49473684210526314,0.13072831806356439,0.9930034201591743
9,0.8842105263157894,0.17955244816395652,1.1310329145505122
