Run,Kendall Tau,NDKL,Average Exposure
0,0.9885714285714285,0.07913106288715349,0.8633100539217023
1,1.0,0.19937642284511042,0.7210450674469391
2,0.996734693877551,0.06294833532002996,0.895338841703865
3,0.9477551020408164,0.06260650240635497,0.9523859066617446
4,0.996734693877551,0.18569219745461188,0.758100180072052
5,0.9559183673469388,0.09638325712673007,0.9804551149064751
6,1.0,0.26774250602478145,0.6829163574714384
7,1.0,0.1725637460925515,0.7421620340191815
8,0.9624489795918367,0.06055565517422139,0.9026333385019271
9,0.9657142857142857,0.22242953246698527,0.7037859896688639
