Run,Kendall Tau,NDKL,Average Exposure
0,0.8808163265306123,0.05995481177613474,0.901618886495966
1,0.9755102040816327,0.10065454546163756,0.8451991288715253
2,1.0,0.12214661001345971,0.7823034108675438
3,0.8187755102040817,0.06896008018710108,1.0910004734768624
4,0.8922448979591837,0.10455783249778071,1.11981021809469
5,0.9722448979591837,0.05752078976549342,0.9242888343331519
6,0.8579591836734693,0.05727869352456925,0.9178096536326554
7,0.8546938775510204,0.10265906892791384,0.8310057561110867
8,0.8710204081632653,0.07712692680777794,0.8489108330050592
9,0.9542857142857143,0.09883944717410546,0.8830079645705526
