Run,Kendall Tau,NDKL,Average Exposure
0,0.7583673469387755,0.09946380664090769,0.9104064325110873
1,0.7126530612244898,0.09946380664090769,0.9104064325110873
2,0.8481632653061224,0.09946380664090769,0.9137982103116222
3,0.929795918367347,0.10160150078778095,0.9169571524624904
4,0.8024489795918367,0.09946380664090769,0.9104064325110873
5,0.7926530612244898,0.09946380664090769,0.9104064325110873
6,0.6587755102040816,0.09946380664090769,0.9104064325110873
7,0.6914285714285714,0.09946380664090769,0.9104064325110873
8,0.8171428571428572,0.09946380664090769,0.9104064325110873
9,0.6114285714285714,0.09946380664090769,0.9104064325110873
