Run,Kendall Tau,NDKL,Average Exposure
0,0.8367346938775511,0.17054771041639372,0.8157550175024881
1,0.9820408163265306,0.12265621320109801,0.8449298508314173
2,0.9608163265306122,0.15032062870933813,0.8024713276700369
3,0.9738775510204082,0.12544663521371333,0.8870125124197672
4,0.8546938775510204,0.060521835944985725,0.9820602196153249
5,0.6620408163265306,0.08951974243916339,0.8227530804585427
6,0.9771428571428571,0.0693948224516769,0.934194306924837
7,0.6391836734693878,0.10279782746432492,0.9454726168170897
8,0.9787755102040816,0.19102062994416757,0.7820244143669272
9,0.9771428571428571,0.07008578007343283,1.0078163311837567
