Position,Group_0,Group_1
1,1.2715231788079469,0.0
2,1.2715231788079469,0.0
3,1.2715231788079469,0.0
4,0.9536423841059603,1.1707317073170733
5,1.0172185430463576,0.9365853658536586
6,1.0596026490066226,0.7804878048780488
7,1.0898770104068116,0.6689895470383275
8,1.1125827814569536,0.5853658536585367
9,1.1302428256070638,0.5203252032520325
10,1.1443708609271523,0.4682926829268293
11,1.155930162552679,0.4257206208425721
12,1.1655629139072847,0.3902439024390244
13,1.173713703515028,0.36022514071294565
14,1.1807000946073793,0.33449477351916374
15,1.186754966887417,0.3121951219512195
16,1.1920529801324502,0.29268292682926833
17,1.196727697701597,0.27546628407460544
18,1.2008830022075054,0.26016260162601623
19,1.1376786336702684,0.49293966623876767
20,1.1443708609271523,0.4682926829268293
21,1.15042573320719,0.445993031358885
22,1.155930162552679,0.4257206208425721
23,1.1056723293982147,0.6108165429480382
24,1.0596026490066226,0.7804878048780488
25,1.0680794701986753,0.7492682926829268
26,1.075904228222109,0.7204502814258913
27,1.083149374540103,0.6937669376693767
28,1.0898770104068116,0.6689895470383275
29,1.0522950445307147,0.8074011774600506
30,1.0596026490066226,0.7804878048780488
31,1.0664387951292458,0.7553107789142408
32,1.0728476821192052,0.7317073170731707
33,1.0788681517158338,0.7095343680709535
34,1.0845344760420723,0.6886657101865137
35,1.0898770104068116,0.6689895470383275
36,1.0949227373068433,0.6504065040650407
37,1.0996957222122785,0.6328279499011207
38,1.1042174973858487,0.6161745827984596
39,1.108507386653082,0.6003752345215759
40,1.080794701986755,0.7024390243902439
41,1.0854466160555645,0.6853063652587745
42,1.0898770104068116,0.6689895470383275
43,1.0941013399045125,0.6534316505955757
44,1.098133654425045,0.6385809312638581
45,1.1019867549668874,0.624390243902439
46,1.1056723293982147,0.6108165429480382
47,1.0821473862195294,0.6974571873378308
48,1.0596026490066226,0.7804878048780488
49,1.063927557778078,0.7645594823295171
50,1.0680794701986753,0.7492682926829268
51,1.0720685625243473,0.7345767575322812
52,1.075904228222109,0.7204502814258913
53,1.0795951518180682,0.7068568798895536
54,1.0596026490066226,0.7804878048780488
55,1.0634557495484647,0.7662971175166298
56,1.0671712393566697,0.7526132404181185
57,1.070756361101429,0.7394094993581515
58,1.074217857958438,0.7266610597140455
59,1.0560107756201593,0.7937164117403885
60,1.03841059602649,0.8585365853658536
61,1.0422321137770056,0.8444622151139545
62,1.0254219183935056,0.9063729346970889
63,1.0293282876064334,0.89198606271777
64,1.033112582781457,0.8780487804878049
65,1.0367804381049412,0.8645403377110695
66,1.0403371462974111,0.8514412416851442
67,1.02480972620342,0.908627593738624
68,1.02843786521231,0.8952654232424677
69,1.01353296861503,0.9501590668080595
70,1.0172185430463576,0.9365853658536586
71,1.0208002984796194,0.923394022672621
72,1.0066225165562912,0.9756097560975611
73,1.0102512927515195,0.9622452388907451
74,1.0137819939144441,0.949241924851681
75,1.0172185430463576,0.9365853658536586
76,1.0038340885325898,0.9858793324775353
77,1.0073105702244776,0.973075704783022
78,1.0106979113601628,0.9606003752345216
79,0.997904266912566,1.0077184316146959
80,1.001324503311258,0.9951219512195122
81,1.0046602894285013,0.982836495031617
82,1.0079147149087384,0.9708506841165973
83,1.0110907204978856,0.9591536879224214
84,1.0141911069063387,0.9477351916376308
85,1.0172185430463576,0.9365853658536586
86,1.0201755736947482,0.9256948383437322
87,1.0230646266270838,0.9150546677880573
88,1.0258880192655027,0.9046563192904656
89,1.028647964878339,0.894491641545629
90,1.031346578366446,0.8845528455284553
91,1.0339858816680008,0.8748324845885822
92,1.0365678088108263,0.865323435843054
93,1.0390942106387524,0.8560188827694729
94,1.041566859236297,0.8469122989102232
95,1.0439874520738932,0.8379974326059051
96,1.0463576158940397,0.8292682926829269
97,1.0486789103570695,0.8207191350264018
