Position,NDCG_1,NDCG_2,NDCG_3,NDCG_4,NDCG_5,NDCG_6,NDCG_7,NDCG_8,NDCG_9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6780746656989453,0.7040542013482048,0.6875206451683792,0.8446669357674642,0.8926671588026116,0.6718061150006205,0.6780380638645291,0.9124901196835814,0.6466807871186552,0.884420109589842
0.5573565203229548,0.6099515115894587,0.5780716542912494,0.6915235811211764,0.7204900635480144,0.6207942675785042,0.6097101107037258,0.813458973094655,0.5791723944002032,0.7094274295214343
0.5015386037775798,0.5250814421523468,0.5027108344190776,0.6328548813978049,0.7151095505500299,0.5355257557017641,0.5326565778896336,0.7921605309089268,0.4961102233687856,0.6980387390305524
0.4532752706254839,0.4922563040227425,0.4488316769765736,0.5628956696323518,0.6396803839271012,0.5183893511434865,0.5129719552741897,0.7334322227233583,0.4524870610443576,0.622023607389366
0.424362333611231,0.449339721922626,0.4084523675864781,0.5218617965116314,0.582912218533035,0.4721140979648262,0.4703184068373569,0.7003868101853695,0.4126285715536915,0.5607173959645787
0.3971010899853637,0.4161408283513972,0.3775845174508825,0.4789495012423257,0.5845506415767651,0.4366501339142775,0.4338542806368142,0.6465466963057127,0.3793478943055847,0.5609598812685604
0.3789853177721295,0.3999823513577559,0.3580275346365862,0.4597147370675729,0.5485216789206573,0.4137136801530169,0.4260681316694822,0.6124002539432088,0.3596951065848197,0.5204120927185029
0.358178626171171,0.3740051631106684,0.3362616585237416,0.4308904216718406,0.5151401809383944,0.3895775688849601,0.3997720835066245,0.5845235034483797,0.3394048572303734,0.5095335987278595
0.3459072907606417,0.3632212788314025,0.3172848466281104,0.4063851984689685,0.506941001579288,0.3681815244833559,0.3940952887868319,0.5520180134840039,0.3198049996105483,0.47953252653976686
0.3290819713071665,0.3435903376637815,0.3063369407740207,0.3850763397419298,0.4820112262814333,0.3540055782632565,0.3735820715053327,0.5323586949511334,0.3076509515785091,0.45341199325214354
0.3172279249992412,0.3360549189931501,0.2932112487441972,0.3704113415866866,0.458928196346329,0.336813160867304,0.367431622252592,0.5061485568089712,0.293458934284022,0.4422159388807202
0.304217814847771,0.3284758391137474,0.2798454372904229,0.3538577975038907,0.4424892190012163,0.3254938048021403,0.3512533032931854,0.4909074164681317,0.2803764906343423,0.42179927152799324
0.2948906238512593,0.3201382737145557,0.2678730480902735,0.3417466025332596,0.4237992782259104,0.3113759464896629,0.3446993821880049,0.4699672802711891,0.2722256355893926,0.4126261522371098
0.2831161558008352,0.3123281078243736,0.2570709797939116,0.3284561256914453,0.4107368976593818,0.3005255781103086,0.3310753478581112,0.4565803082901897,0.2614774880941852,0.39567454622332937
0.2751598684947304,0.3049318392757187,0.2472436821109866,0.31849391368108,0.3955777321908814,0.2890065728322135,0.3257579203543438,0.4393105861212885,0.2533961876083113,0.38035448375305053
0.265401523493088,0.2940466479789171,0.2400650164289058,0.3074690371465979,0.3850392456728594,0.278524396309937,0.3141505315910588,0.4234413730225464,0.2442439690936819,0.3734044489791904
0.2580688017261753,0.2863915452591561,0.2332614437639602,0.2973477490496671,0.372210769240646,0.2700808990259725,0.3034190822875637,0.4125516314992323,0.2373477367508187,0.3604372199462377
0.2497466737903815,0.277196890192485,0.225921290962127,0.289654661536898,0.3630653703070229,0.2612966868752785,0.2969162756142442,0.399140001861439,0.2296366189251633,0.3522658170117066
0.2435966940527207,0.2703793608971318,0.2202227354757843,0.281068117443421,0.3520420868567142,0.2542031615254575,0.2877312096155436,0.3900349790794272,0.2224764243903228,0.3411262864946602
0.2364164813237768,0.2623685417413846,0.2147942580616529,0.273017071660189,0.3437681071566985,0.2466428622336831,0.2792436580983058,0.3785342819945487,0.2167515153137826,0.3308119430137113
0.2311233396300517,0.2551960928011778,0.2096649300660443,0.2655242205887026,0.3341387951856642,0.2405394610577698,0.2740390854341802,0.3707202619597138,0.2113081271477387,0.3238145128719134
0.2248823920356003,0.2482421919887826,0.2046044122374701,0.2592439072656307,0.3270176488467167,0.2339600105170183,0.2691518730258101,0.3606544625646319,0.2059209372283585,0.31478725060783663
0.2202840901933852,0.2417480022789361,0.199352384686267,0.2527129606604134,0.3185796758095626,0.228612882202075,0.2645433405556072,0.3538906140074743,0.2005408592144184,0.3086959296067819
0.2147529320675717,0.2358956559998801,0.1943890293449096,0.2465455355393315,0.3119606524199439,0.2227914261555271,0.2598581524666016,0.3449869110430625,0.1954904948851503,0.3007323120228891
0.2106151993497622,0.2302936870926613,0.1896978414744014,0.2406782761127859,0.3044762056116538,0.2180420155780787,0.2552245417886369,0.3389872220994113,0.1907501955863834,0.29324380639744535
0.2056921373374954,0.2249742964287495,0.1854616955604534,0.2350626741333827,0.2979320639866642,0.212834073727132,0.2500119249311884,0.3310700576967161,0.1862725915681489,0.2878672501266612
0.2015343971638599,0.2199303596032272,0.1812908434553544,0.2297646772496047,0.2912237103446005,0.2079177650201265,0.2450885340103144,0.3257929134594614,0.1823405540108206,0.2811663196829749
0.1971244749395287,0.2151285863027452,0.1772857700714082,0.2247376556904403,0.2853698621585205,0.2032721327716272,0.2397655470229138,0.3186542512516372,0.178599839072834,0.2763625452329471
0.1934050729441048,0.210558335200419,0.1739439784771318,0.2199262567638153,0.2793466986475799,0.198873754064602,0.2346934210581561,0.3139543770660448,0.1749737473741887,0.270330581655287
0.1894253842231127,0.2062229918042718,0.1704037212447144,0.2153546277799068,0.2738570946958087,0.1946946455688788,0.2298041402491498,0.3074774189328532,0.1713521760197679,0.26460285585443183
0.1860827419514684,0.2020742107923177,0.1670478242901859,0.2110096317046594,0.2683609351528896,0.1907201617274794,0.2251464117016117,0.3028132987257838,0.1678939459160921,0.26036628876294016
0.1824215349358446,0.1981232195558983,0.1638392420513597,0.2068696200076792,0.2633005867680734,0.1873532909414184,0.2206959090975185,0.2968603952187503,0.1646029846693721,0.2551625166509281
0.1791023163508671,0.1943481625665833,0.1607197636752759,0.2029249172915821,0.2582635315866262,0.1837399657587694,0.2164419984332991,0.2916335808129074,0.1614524329903109,0.2508489794419873
0.1757553581211046,0.1907138430011738,0.1577423030841832,0.1991429143358219,0.2535535259235577,0.180612320413807,0.2123737126685636,0.2862082297889663,0.1584441499565776,0.24608641040601556
0.1726990824589689,0.1872269930196535,0.1548840559171863,0.1955118719293339,0.2489532682188232,0.1773637924166561,0.2084790818274627,0.2814327424271412,0.1555664824552484,0.24153055343635835
0.1696334640098562,0.1838891991472176,0.1521390115948037,0.1920280823690544,0.2445929017864456,0.1744866847498549,0.2047527922015751,0.276463209646816,0.152810962842233,0.2375976519824519
0.1667349110601176,0.1806708914241214,0.1495026558562359,0.1886908987783538,0.2403762199627141,0.1714903924128113,0.2011773412199329,0.2717287873688207,0.1501659135159893,0.23340999582982438
0.1639113999329043,0.1775743842734282,0.1469704515849303,0.1854899239260791,0.2363380900366795,0.1688486966905069,0.197749229430926,0.2671484690164173,0.1476187645477524,0.22939403451368814
0.1612428342774733,0.1746023432198167,0.1445395924864547,0.1824118491622919,0.2324509178507176,0.1660804484697284,0.1944467945018251,0.2627769631270521,0.145169536756887,0.22586413396483454
0.1586409478109841,0.1717463863155074,0.1421788254019642,0.1794507790350259,0.2286907873547974,0.1633759418233485,0.1912695593694173,0.2585295132686833,0.142798329521138,0.22214965243323434
0.15612778561981,0.1689948077229237,0.1399051610514509,0.1765976551376865,0.2250721745756368,0.1607720133198639,0.188211623791089,0.2544293417398267,0.1405161485511769,0.21878265481941908
0.1537069311780399,0.1663442761034467,0.1377166256801577,0.1738477633305402,0.2215490801466633,0.1582566389568979,0.185266392789886,0.2504731309262271,0.138315839559898,0.21548756279297498
0.1513566095770942,0.16379028927945,0.1356338769415305,0.1711950206493152,0.2181696257960658,0.1558333451347112,0.1824243098323942,0.2466469374731858,0.13619491080564,0.21227723444956953
0.1490864535955843,0.1613268140941713,0.1336076433300558,0.1686355511791381,0.2148920357608983,0.1534951158315647,0.1796834306968151,0.2429516546828615,0.1341470764893661,0.20917957805673712
0.1468930627894663,0.1589482869458251,0.1316443435540277,0.1661573514155695,0.2117299046966136,0.1512382767711408,0.1770330149949084,0.239381397249154,0.1321704547336317,0.20614636028329777
0.144771104333042,0.1566495679323133,0.1297465346604613,0.1637537274883401,0.2086722685503976,0.1490528536671533,0.1744724591905376,0.2359299999696509,0.1302589242039289,0.20319744359138636
0.1427172556655164,0.154428129374468,0.1279121581911634,0.1614309108069096,0.2057117904650874,0.1469392882934118,0.1721099090378356,0.2325931976094368,0.1284116572703803,0.20033760239201676
0.1407294943713048,0.1522794460436179,0.1261349557767862,0.1591835666225077,0.2028466433394463,0.1448932503805545,0.1697127678236191,0.2293578771157555,0.1266241992341719,0.19755929480626916
0.1388059466441956,0.1501980288991079,0.1244108921142443,0.1570077811616292,0.2000740532616488,0.1429127907499128,0.1676241007011417,0.2262229207571646,0.1248934483939018,0.19486174249409843
