Run,Kendall Tau,NDKL,Average Exposure
0,0.35020408163265304,0.20722912653181239,1.205629435042602
1,0.8644897959183674,0.06399313966702767,0.8814923838022102
2,0.6408163265306123,0.13088531051890162,0.906562440032399
3,0.916734693877551,0.07633524795040182,0.8569137100406279
4,0.8383673469387755,0.05877036389063273,0.9104367731305304
5,0.43510204081632653,0.27963628481356717,1.3215494013076847
6,0.9771428571428571,0.06275215280706518,0.9115649067460476
7,0.8008163265306123,0.06836707195527449,0.935245793994047
8,1.0,0.2862966235618108,0.6782265376662042
9,0.9379591836734694,0.05847187477887974,0.9088569902518526
