Run,Kendall Tau,NDKL,Average Exposure
0,0.8171428571428572,0.05952484862621479,0.9219238686877856
1,0.929795918367347,0.09627850646310473,0.8777440153476026
2,0.9379591836734694,0.06597297254422421,0.8800767342695549
3,0.7502040816326531,0.06530892294374382,1.1094483926552647
4,0.9102040816326531,0.06361855125445523,1.0399999674880223
5,0.9379591836734694,0.05809157236933362,0.9436355168543263
6,0.856326530612245,0.05727869352456925,0.9178096536326554
7,0.7942857142857143,0.09961305691526366,0.8435340291885497
8,0.763265306122449,0.05727869352456925,0.9713906507952137
9,0.8726530612244898,0.0605219853596708,0.9630692515248178
