Run,Kendall Tau,NDKL,Average Exposure
0,0.2146938775510204,0.07711836697494201,0.8753651232224299
1,0.3795918367346939,0.08183485131195695,0.8468585821434743
2,0.23755102040816325,0.3772943278846852,0.6263347969063024
3,1.0,0.06772913942078906,0.9919757843836006
4,0.4661224489795918,0.3875791250144131,0.6125701049657616
5,0.2914285714285714,0.3417939755506733,0.644180063465919
6,0.38285714285714284,0.0870639312065763,0.8355787625192643
7,1.0,0.10798191108548283,0.884798565833609
8,0.38448979591836735,0.06737016118948398,1.0134433107032166
9,0.22285714285714286,0.10407825444966268,0.809567526630299
