Run,Kendall Tau,NDKL,Average Exposure
0,0.676734693877551,0.06555717227073614,0.9481881456665071
1,0.6587755102040816,0.09946380664090769,0.9104064325110873
2,0.7322448979591837,0.06555717227073614,0.9481881456665071
3,0.6408163265306123,0.09946380664090769,0.9104064325110873
4,0.6930612244897959,0.09946380664090769,0.9104064325110873
5,0.8024489795918367,0.09946380664090769,0.9104064325110873
6,0.8824489795918368,0.09946380664090769,0.9104064325110873
7,0.7828571428571428,0.09946380664090769,0.9104064325110873
8,0.68,0.09946380664090769,0.9104064325110873
9,0.7893877551020408,0.09946380664090769,0.9104064325110873
