Run,Kendall Tau,NDKL,Average Exposure
0,0.9918367346938776,0.06131713145520972,0.9016691544207814
1,0.5183673469387755,0.10167190878220321,1.039603511418858
2,0.2979591836734694,0.25590868253168003,1.2907855526320275
3,0.7714285714285715,0.07569480953712614,1.029517938277786
4,0.516734693877551,0.27963628481356717,0.6726091248613857
5,0.9951020408163266,0.06490768087770546,0.8765418834478972
6,0.5053061224489795,0.27963628481356717,1.3215494013076847
7,0.9983673469387755,0.07637662656378992,1.0121075286878665
8,0.8383673469387755,0.06494831887861316,0.986913557753379
9,0.5085714285714286,0.059987685040145435,0.9418013573875674
