Run,Kendall Tau,NDKL,Average Exposure
0,0.9918367346938776,0.09705200474968864,0.8655032301342102
1,0.7893877551020408,0.07957791187346111,1.0660944989847645
2,0.9510204081632653,0.0651227944549649,0.96889396907174
3,0.9363265306122449,0.07698731546484779,1.046068422027727
4,0.92,0.12023655094175088,1.1033193847271077
5,0.9395918367346939,0.058645253425585596,0.9512852099030252
6,0.9314285714285714,0.05781203993587534,0.9787753503007509
7,0.9591836734693877,0.11190776439892197,1.1030464839185667
8,0.8955102040816326,0.06110340106320134,0.9815699487928083
9,0.9983673469387755,0.07008578007343283,1.0297205095725857
