Run,Kendall Tau,NDKL,Average Exposure
0,0.8661224489795918,0.24754038845168966,0.6970092604572036
1,0.9771428571428571,0.22540328901994353,0.7064577890442754
2,0.916734693877551,0.1436849723105189,0.7883547304290256
3,0.9216326530612244,0.16016150787032585,0.8187580382409763
4,0.8889795918367347,0.23509049378578148,0.7365526062690994
5,0.7975510204081633,0.1333057565375933,0.7819318889622375
6,0.3551020408163265,0.27226115589179584,0.7004216737737283
7,0.8187755102040817,0.19651744613694755,0.7333217770834692
8,0.9281632653061225,0.21950000267089897,0.7359384209105414
9,0.913469387755102,0.2776571541607618,0.6722903028498737
